date,brand,group,plastic,category,location,count
2022-10-25,Quali,Clover Industries LTD,PET,Juices,Beach-wood,0
2022-10-25,Quali,Clover Industries LTD,HDPE/PP,Juices,Beach-wood,0
2022-10-25,Aquartz,Clover Industries LTD,PET,Water,Beach-wood,0
2022-10-25,Sip Up,Clover Industries LTD,HDPE,Milk,Beach-wood,0
2022-10-25,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Beach-wood,0
2022-10-25,Daly's,Pioneer Foods,PET,Juices,Beach-wood,0
2022-10-25,Ceres,Pioneer Foods,NA,Juices,Beach-wood,0
2022-10-25,OROS,Tiger Brands,PET,Juices,Beach-wood,0
2022-10-25,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Beach-wood,0
2022-10-25,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Hall's,Tiger Brands,PET,Juices,Beach-wood,0
2022-10-25,Energade,Tiger Brands,PET,Soda,Beach-wood,0
2022-10-25,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Beach-wood,17
2022-10-25,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Beach-wood,1
2022-10-25,dawn,Unilever,HDPE/PP,Deodorant,Beach-wood,2
2022-10-25,Domestos,Unilever,HDPE/PP,Cleaning Product,Beach-wood,2
2022-10-25,Dove,Unilever,HDPE/PP,Deodorant,Beach-wood,0
2022-10-25,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Beach-wood,1
2022-10-25,Ola,Unilever,HDPE/PP,Food Container/Packaging,Beach-wood,1
2022-10-25,Shield,Unilever,HDPE/PP,Deodorant,Beach-wood,3
2022-10-25,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Beach-wood,5
2022-10-25,Brut,Unilever,HDPE/PP,Deodorant,Beach-wood,0
2022-10-25,OMO,Unilever,HDPE/PP,Cleaning Product,Beach-wood,2
2022-10-25,Comfort,Unilever,HDPE/PP,Cleaning Product,Beach-wood,1
2022-10-25,Sunlight,Unilever,PET,Cleaning Product,Beach-wood,1
2022-10-25,Orange Grove,Orange Grove,PET,Juices,Beach-wood,0
2022-10-25,Orange Grove,Orange Grove,HDPE/PP,Milk,Beach-wood,10
2022-10-25,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,4
2022-10-25,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,4
2022-10-25,Stork,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,5
2022-10-25,Rondo,Siqolo Foods,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Clere,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,2
2022-10-25,Easy Waves,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,2
2022-10-25,Playboy/Playgirl,Amka Products,HDPE/PP,Deodorant,Beach-wood,0
2022-10-25,Shower to Shower,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Sta-Sof-Fro,Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,1
2022-10-25,Stylin',Amka Products,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,NIVEA,Beiersdorf,HDPE/PP,Skin/Hair Products,Beach-wood,4
2022-10-25,Top Class,Kwaden Group (imana foods),HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,parmalat,Lactalis,HDPE/PP,Milk,Beach-wood,9
2022-10-25,Mylan,Viatris,HDPE/PP,Medical Container,Beach-wood,0
2022-10-25,NTSU,Mr Snuff,HDPE/PP,Tobacco,Beach-wood,20
2022-10-25,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Yogi Sip,danone,HDPE/PP,Milk,Beach-wood,5
2022-10-25,alpro,danone,HDPE/PP,Milk,Beach-wood,0
2022-10-25,Inkomazi,danone,HDPE/PP,Milk,Beach-wood,3
2022-10-25,NutriDay,danone,HDPE/PP,Milk,Beach-wood,6
2022-10-25,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Beach-wood,0
2022-10-25,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Beach-wood,6
2022-10-25,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Beach-wood,8
2022-10-25,MAZ,MAZ,PET,Juices,Beach-wood,0
2022-10-25,Wild Island,Wild Island,PET,Juices,Beach-wood,0
2022-10-25,Save Water,Save Water,PET,Water,Beach-wood,0
2022-10-25,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Beach-wood,0
2022-10-25,Diamond Perlé,Diamond Perlé,PET,Water,Beach-wood,0
2022-10-25,Cappy,Coca Cola Beverages South Africa,PET,Juices,Beach-wood,0
2022-10-25,Bramley,Bramley,PET,Juices,Beach-wood,0
2022-10-25,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Still Thirsti,Still Thirsti,PET,Water,Beach-wood,0
2022-10-25,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Beach-wood,0
2022-10-25,Jabulani,Amasi,HDPE/PP,Milk,Beach-wood,9
2022-10-25,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,AVON,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Mitchum,OTHER,HDPE/PP,Deodorant,Beach-wood,0
2022-10-25,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Beach-wood,0
2022-10-25,Cipla,OTHER,HDPE/PP,Medical Container,Beach-wood,0
2022-10-25,MPACT,OTHER,HDPE/PP,Container,Beach-wood,0
2022-10-25,mondi,OTHER,HDPE/PP,Container,Beach-wood,0
2022-10-25,Dettol,OTHER,PET,Skin/Hair Products,Beach-wood,0
2022-10-25,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,3
2022-10-25,Johnson's,OTHER,PET,Medical Container,Beach-wood,0
2022-10-25,Sir Fruit,OTHER,PET,Juices,Beach-wood,0
2022-10-25,Lucozade,OTHER,PET,Soda,Beach-wood,0
2022-10-25,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Beach-wood,0
2022-10-25,Check Value Washing,OTHER,PET,Cleaning Product,Beach-wood,0
2022-10-25,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Twizza,OTHER,PET,Soda,Beach-wood,0
2022-10-25,Spar,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1
2022-10-25,We are AQUA,OTHER,PET,Water,Beach-wood,0
2022-10-25,One-Juice,OTHER,PET,Juices,Beach-wood,0
2022-10-25,Indlovu,OTHER,PET,Alcohol,Beach-wood,0
2022-10-25,Safola,OTHER,PET,Sunflower Oil,Beach-wood,0
2022-10-25,Clicks,OTHER,PET,Skin/Hair Products,Beach-wood,0
2022-10-25,Sunola,OTHER,PET,Sunflower Oil,Beach-wood,0
2022-10-25,Rider's Vodka,OTHER,PET,Alcohol,Beach-wood,0
2022-10-25,Volutrip,OTHER,HDPE/PP,Medical Container,Beach-wood,0
2022-10-25,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1
2022-10-25,Dairymaid,OTHER,HDPE/PP,Milk,Beach-wood,0
2022-10-25,Castrol,OTHER,HDPE/PP,Container,Beach-wood,0
2022-10-25,Rainbow,OTHER,HDPE/PP,Container,Beach-wood,0
2022-10-25,Plascon,OTHER,HDPE/PP,Bucket,Beach-wood,0
2022-10-25,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,0
2022-10-25,shell,OTHER,HDPE/PP,Container,Beach-wood,0
2022-10-25,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,0
2022-10-25,Safripol,OTHER,PET,Container,Beach-wood,0
2022-10-25,blossom,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,deli,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,livewell,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,KFC,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,goudi,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,goldi,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,colgate,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,fair value,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,grain field chickens,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,gill,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,regal,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,Imari,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,tomil,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,sta-soft,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,kay titan,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,colad,OTHER,HDPE/PP,Bucket,Beach-wood,1.5
2022-10-25,zandu,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,save,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,nike,OTHER,HDPE/PP,Container,Beach-wood,1.5
2022-10-25,perfect choice,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,AVON,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,frisco,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,nu-ware,OTHER,HDPE/PP,Container,Beach-wood,1.5
2022-10-25,tender loving care,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,gum salon,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,mrs. H.s. bocls,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,aunt caroline,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,oxford,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,the great cleaning company,OTHER,HDPE/PP,Cleaning Product,Beach-wood,1.5
2022-10-25,rascals,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,la italiana,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,noir's,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,dumakude,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-25,portia m,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,shell,OTHER,HDPE/PP,Container,Beach-wood,1.5
2022-10-25,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,Klenz,OTHER,HDPE/PP,Medical Container,Beach-wood,1.5
2022-10-25,Lucozade,OTHER,HDPE/PP,Soda,Beach-wood,1.5
2022-10-25,far end dairy,OTHER,HDPE/PP,Milk,Beach-wood,1.5
2022-10-25,umklonyane,OTHER,HDPE/PP,Medical Container,Beach-wood,1.5
2022-10-25,zinplex,OTHER,HDPE/PP,Medical Container,Beach-wood,1.5
2022-10-25,veerox,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,MAZ,OTHER,HDPE/PP,Juices,Beach-wood,1.5
2022-10-25,Dark and Lovely,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,due care,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,head n shoulders,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,enzo-oils,OTHER,HDPE/PP,Skin/Hair Products,Beach-wood,1.5
2022-10-25,albex,OTHER,HDPE/PP,Cleaning Product,Beach-wood,1.5
2022-10-25,just food,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,Saharaveg,OTHER,HDPE/PP,Food Container/Packaging,Beach-wood,1.5
2022-10-25,Ideal,OTHER,HDPE/PP,Unidentifiable,Beach-wood,1.5
2022-10-27,Coca Cola Beverages South Africa,Coca Cola Beverages South Africa,PET,Soda,Greenhub,105
2022-10-27,Twist,Coca Cola Beverages South Africa,PET,Soda,Greenhub,18
2022-10-27,Stoney,Coca Cola Beverages South Africa,PET,Soda,Greenhub,17
2022-10-27,Sprite,Coca Cola Beverages South Africa,PET,Soda,Greenhub,5
2022-10-27,Powerade,Coca Cola Beverages South Africa,PET,Soda,Greenhub,18
2022-10-27,Fanta,Coca Cola Beverages South Africa,PET,Soda,Greenhub,8
2022-10-27,bonaqua,Coca Cola Beverages South Africa,PET,Water,Greenhub,3
2022-10-27,Spar-Letta,Coca Cola Beverages South Africa,PET,Water,Greenhub,11
2022-10-27,Valpré Spring Water,Coca Cola Beverages South Africa,PET,Water,Greenhub,3
2022-10-27,Schweppes,Coca Cola Beverages South Africa,PET,Soda,Greenhub,7
2022-10-27,Cooee,Bevco - The Beverage Company,PET,Soda,Greenhub,60
2022-10-27,Pepsi,Bevco - The Beverage Company,PET,Soda,Greenhub,1
2022-10-27,aQuellé,Ekhamanzi Springs,PET,Water,Greenhub,9
2022-10-27,Sunfoil,Willowton Group,PET,Sunflower Oil,Greenhub,7
2022-10-27,Sunshine D,Willowton Group,PET,Food Container/Packaging,Greenhub,0
2022-10-27,d'Lite,Willowton Group,PET,Sunflower Oil,Greenhub,2
2022-10-27,d'Lite,Willowton Group,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-27,Smirnoff,Smirnoff,PET,Alcohol,Greenhub,2
2022-10-27,NOLA,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-27,NOLA,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,YUM YUM,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-27,YUM YUM,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Number 1,RCL Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,PIEMAN'S,RCL Foods,PET,Food Container/Packaging,Greenhub,0
2022-10-27,Checker's House Brand,Checker's,PET,Sunflower Oil,Greenhub,0
2022-10-27,Checker's House Brand,Checker's,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Gentle Magic,Gentle Magic,PET,Skin/Hair Products,Greenhub,0
2022-10-27,Woolworths Food,Woolworths,PET,Juices,Greenhub,3
2022-10-27,Woolworths Food,Woolworths,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-27,UnID Water,unidentifiable,PET,Water,Greenhub,4
2022-10-27,UnID Oils,unidentifiable,PET,Sunflower Oil,Greenhub,6
2022-10-27,PET,unidentifiable,PET,Container,Greenhub,5
2022-10-27,UnID Medical,unidentifiable,HDPE/PP,Medical Container,Greenhub,12
2022-10-27,DEO,DEO,HDPE/PP,Deodorant,Greenhub,12
2022-10-27,Containers,Containers,HDPE/PP,Container,Greenhub,0
2022-10-27,Buckets,Buckets,HDPE/PP,Bucket,Greenhub,0
2022-10-27,OTHER,OTHER,HDPE/PP,Unidentifiable,Greenhub,36
2022-10-27,Clover,Clover Industries LTD,PET,Juices,Greenhub,2
2022-10-27,Clover,Clover Industries LTD,HDPE/PP,Milk,Greenhub,73
2022-10-27,Tropika,Clover Industries LTD,PET,Juices,Greenhub,2
2022-10-27,Tropika,Clover Industries LTD,HDPE/PP,Juices,Greenhub,37
2022-10-27,Super M,Clover Industries LTD,HDPE,Milk,Greenhub,8
2022-10-27,Quali,Clover Industries LTD,PET,Juices,Greenhub,0
2022-10-27,Quali,Clover Industries LTD,HDPE/PP,Juices,Greenhub,0
2022-10-27,Aquartz,Clover Industries LTD,PET,Water,Greenhub,0
2022-10-27,Sip Up,Clover Industries LTD,HDPE,Milk,Greenhub,0
2022-10-27,Go Nuts,Clover Industries LTD,HDPE,Food Container/Packaging,Greenhub,0
2022-10-27,Daly's,Pioneer Foods,PET,Juices,Greenhub,0
2022-10-27,Ceres,Pioneer Foods,NA,Juices,Greenhub,0
2022-10-27,OROS,Tiger Brands,PET,Juices,Greenhub,1
2022-10-27,Dolly Varden,Tiger Brands,PET,Skin/Hair Products,Greenhub,0
2022-10-27,Dolly Varden,Tiger Brands,HDPE/PP,Skin/Hair Products,Greenhub,1
2022-10-27,Hall's,Tiger Brands,PET,Juices,Greenhub,0
2022-10-27,Energade,Tiger Brands,PET,Soda,Greenhub,5
2022-10-27,Ingram's (The Skin Doctor),Tiger Brands,HDPE/PP,Skin/Hair Products,Greenhub,3
2022-10-27,IJUBA,United National Breweries PTY LTD,HDPE/PP,Alcohol,Greenhub,656
2022-10-27,Knorr,Unilever,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-27,dawn,Unilever,HDPE/PP,Deodorant,Greenhub,16
2022-10-27,Domestos,Unilever,HDPE/PP,Cleaning Product,Greenhub,8
2022-10-27,Dove,Unilever,HDPE/PP,Deodorant,Greenhub,2
2022-10-27,Handy Andy,Unilever,HDPE/PP,Cleaning Product,Greenhub,9
2022-10-27,Ola,Unilever,HDPE/PP,Food Container/Packaging,Greenhub,1
2022-10-27,Shield,Unilever,HDPE/PP,Deodorant,Greenhub,0
2022-10-27,Vaseline,Unilever,HDPE/PP,Skin/Hair Products,Greenhub,6
2022-10-27,Brut,Unilever,HDPE/PP,Deodorant,Greenhub,0
2022-10-27,OMO,Unilever,HDPE/PP,Cleaning Product,Greenhub,7
2022-10-27,Comfort,Unilever,HDPE/PP,Cleaning Product,Greenhub,1
2022-10-27,Sunlight,Unilever,PET,Cleaning Product,Greenhub,0
2022-10-27,Orange Grove,Orange Grove,PET,Juices,Greenhub,0
2022-10-27,Orange Grove,Orange Grove,HDPE/PP,Milk,Greenhub,51
2022-10-27,Flora,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-27,Rama,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-27,Stork,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,13
2022-10-27,Rondo,Siqolo Foods,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Clere,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,2
2022-10-27,Easy Waves,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Playboy/Playgirl,Amka Products,HDPE/PP,Deodorant,Greenhub,1
2022-10-27,Shower to Shower,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Sta-Sof-Fro,Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Stylin',Amka Products,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,NIVEA,Beiersdorf,HDPE/PP,Skin/Hair Products,Greenhub,18
2022-10-27,Top Class,Kwaden Group (imana foods),HDPE/PP,Food Container/Packaging,Greenhub,3
2022-10-27,parmalat,Lactalis,HDPE/PP,Milk,Greenhub,9
2022-10-27,Mylan,Viatris,HDPE/PP,Medical Container,Greenhub,0
2022-10-27,NTSU,Mr Snuff,HDPE/PP,Tobacco,Greenhub,0
2022-10-27,Oh So Heavenly,wipro,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Yogi Sip,danone,HDPE/PP,Milk,Greenhub,10
2022-10-27,alpro,danone,HDPE/PP,Milk,Greenhub,1
2022-10-27,Inkomazi,danone,HDPE/PP,Milk,Greenhub,36
2022-10-27,NutriDay,danone,HDPE/PP,Milk,Greenhub,10
2022-10-27,Spring Meadow Dairy Farm,Spring Meadow Dairy Farm,PET,Milk,Greenhub,0
2022-10-27,NA,Spring Meadow Dairy Farm,HDPE/PP,Milk,Greenhub,65
2022-10-27,Crystal Valley,Crystal Valley,HDPE/PP,Milk,Greenhub,35
2022-10-27,MAZ,MAZ,PET,Juices,Greenhub,0
2022-10-27,Wild Island,Wild Island,PET,Juices,Greenhub,1
2022-10-27,Save Water,Save Water,PET,Water,Greenhub,0
2022-10-27,Pot 'o' Gold,Pot 'o' Gold,PET,Food Container/Packaging,Greenhub,0
2022-10-27,Diamond Perlé,Diamond Perlé,PET,Water,Greenhub,4
2022-10-27,Cappy,Coca Cola Beverages South Africa,PET,Juices,Greenhub,4
2022-10-27,Bramley,Bramley,PET,Juices,Greenhub,2
2022-10-27,Bramley,Bramley,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Still Thirsti,Still Thirsti,PET,Water,Greenhub,1
2022-10-27,Large Gas Containers,Miscellaneous,HDPE/PP,Container,Greenhub,0
2022-10-27,Jabulani,Amasi,HDPE/PP,Milk,Greenhub,60
2022-10-27,Gandour,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,AVON,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Caro Light,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,2
2022-10-27,Mitchum,OTHER,HDPE/PP,Deodorant,Greenhub,0
2022-10-27,Garnier,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Skin Clinic,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,Hetero Drugs South Africa,OTHER,HDPE/PP,Medical Container,Greenhub,0
2022-10-27,Cipla,OTHER,HDPE/PP,Medical Container,Greenhub,0
2022-10-27,MPACT,OTHER,HDPE/PP,Container,Greenhub,0
2022-10-27,mondi,OTHER,HDPE/PP,Container,Greenhub,0
2022-10-27,Dettol,OTHER,PET,Skin/Hair Products,Greenhub,0
2022-10-27,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Johnson's,OTHER,PET,Medical Container,Greenhub,0
2022-10-27,Sir Fruit,OTHER,PET,Juices,Greenhub,1
2022-10-27,Lucozade,OTHER,PET,Soda,Greenhub,0
2022-10-27,Wimpy,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Check Value Sun Oil,OTHER,PET,Sunflower Oil,Greenhub,0
2022-10-27,Check Value Washing,OTHER,PET,Cleaning Product,Greenhub,0
2022-10-27,Check Value,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-27,Twizza,OTHER,PET,Soda,Greenhub,2
2022-10-27,Spar,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,14
2022-10-27,We are AQUA,OTHER,PET,Water,Greenhub,0
2022-10-27,One-Juice,OTHER,PET,Juices,Greenhub,0
2022-10-27,Indlovu,OTHER,PET,Alcohol,Greenhub,0
2022-10-27,Safola,OTHER,PET,Sunflower Oil,Greenhub,0
2022-10-27,Clicks,OTHER,PET,Skin/Hair Products,Greenhub,0
2022-10-27,Sunola,OTHER,PET,Sunflower Oil,Greenhub,1
2022-10-27,Rider's Vodka,OTHER,PET,Alcohol,Greenhub,0
2022-10-27,Volutrip,OTHER,HDPE/PP,Medical Container,Greenhub,0
2022-10-27,Swiss Yoghurt,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Lancewood,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Pick n Pay,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,2
2022-10-27,Dairymaid,OTHER,HDPE/PP,Milk,Greenhub,0
2022-10-27,Castrol,OTHER,HDPE/PP,Container,Greenhub,0
2022-10-27,Rainbow,OTHER,HDPE/PP,Container,Greenhub,0
2022-10-27,Plascon,OTHER,HDPE/PP,Bucket,Greenhub,0
2022-10-27,Revlon,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,0
2022-10-27,shell,OTHER,HDPE/PP,Container,Greenhub,2
2022-10-27,Natural flow,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,0
2022-10-27,Safripol,OTHER,PET,Container,Greenhub,0
2022-10-27,Supreme Foods,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-27,Saharaveg,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-27,garlic mom,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-27,mystify,OTHER,PET,Cleaning Product,Greenhub,1.5
2022-10-27,arctic,OTHER,PET,Water,Greenhub,1.5
2022-10-27,chef's secret,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-27,Refreshhh,OTHER,PET,Soda,Greenhub,1.5
2022-10-27,Appletiser,OTHER,PET,Juices,Greenhub,1.5
2022-10-27,sani springs,OTHER,PET,Water,Greenhub,1.5
2022-10-27,Cocopulp,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-27,Gorima's Magi,OTHER,PET,Food Container/Packaging,Greenhub,1.5
2022-10-27,U,OTHER,PET,Sunflower Oil,Greenhub,1.5
2022-10-27,Mr. Orange,OTHER,PET,Juices,Greenhub,1.5
2022-10-27,just for kids,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-27,BFC,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-27,bonnita,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-27,skip (unilever),OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-27,Jik,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-27,Save Mor,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-27,Cambridge Food,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-27,Dairymaid,OTHER,HDPE/PP,Milk,Greenhub,1.5
2022-10-27,noname,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-27,vita-gard,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-27,HTH,OTHER,HDPE/PP,Cleaning Product,Greenhub,1.5
2022-10-27,OI,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-27,biotech,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-27,Polar,OTHER,HDPE/PP,Bucket,Greenhub,1.5
2022-10-27,starbites,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-27,royale,OTHER,HDPE/PP,Container,Greenhub,1.5
2022-10-27,Renew,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-27,Klenz,OTHER,HDPE/PP,Medical Container,Greenhub,1.5
2022-10-27,Number 1,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-27,evolve,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-27,3H,OTHER,HDPE/PP,Unidentifiable,Greenhub,1.5
2022-10-27,AVON,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-27,Nestlé,OTHER,HDPE/PP,Food Container/Packaging,Greenhub,1.5
2022-10-27,jabu stone,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
2022-10-27,Dark and Lovely,OTHER,HDPE/PP,Skin/Hair Products,Greenhub,1.5
